dataset,algorithm,size,run,time_us,char_comparisons,char_inspections,radix_calls,quick_switches
random,standard_quicksort,400,6,203,4367,0,0,0
random,standard_quicksort,400,7,214,4367,0,0,0
random,standard_quicksort,400,8,221,4367,0,0,0
random,standard_quicksort,400,9,218,4367,0,0,0
random,standard_quicksort,400,10,218,4367,0,0,0
random,standard_quicksort,400,11,218,4367,0,0,0
random,standard_quicksort,400,12,221,4367,0,0,0
random,standard_quicksort,400,13,213,4367,0,0,0
random,standard_quicksort,400,14,203,4367,0,0,0
random,standard_quicksort,400,15,203,4367,0,0,0
random,standard_quicksort,400,16,203,4367,0,0,0
random,standard_quicksort,400,17,203,4367,0,0,0
random,standard_quicksort,400,18,203,4367,0,0,0
random,standard_quicksort,400,19,203,4367,0,0,0
random,standard_quicksort,400,20,203,4367,0,0,0
random,standard_quicksort,400,21,203,4367,0,0,0
random,standard_quicksort,400,22,203,4367,0,0,0
random,standard_quicksort,400,23,203,4367,0,0,0
random,standard_quicksort,400,24,203,4367,0,0,0
random,standard_quicksort,400,25,206,4367,0,0,0
random,standard_quicksort,400,26,203,4367,0,0,0
random,standard_quicksort,400,27,203,4367,0,0,0
random,standard_quicksort,400,28,203,4367,0,0,0
random,standard_quicksort,400,29,218,4367,0,0,0
random,standard_quicksort,400,30,218,4367,0,0,0
random,standard_mergesort,400,1,305,3671,0,0,0
random,standard_mergesort,400,2,288,3671,0,0,0
random,standard_mergesort,400,3,277,3671,0,0,0
random,standard_mergesort,400,4,257,3671,0,0,0
random,standard_mergesort,400,5,250,3671,0,0,0
random,standard_mergesort,400,6,242,3671,0,0,0
random,standard_mergesort,400,7,241,3671,0,0,0
random,standard_mergesort,400,8,240,3671,0,0,0
random,standard_mergesort,400,9,239,3671,0,0,0
random,standard_mergesort,400,10,262,3671,0,0,0
random,standard_mergesort,400,11,239,3671,0,0,0
random,standard_mergesort,400,12,239,3671,0,0,0
random,standard_mergesort,400,13,242,3671,0,0,0
random,standard_mergesort,400,14,238,3671,0,0,0
random,standard_mergesort,400,15,239,3671,0,0,0
random,standard_mergesort,400,16,239,3671,0,0,0
random,standard_mergesort,400,17,239,3671,0,0,0
random,standard_mergesort,400,18,238,3671,0,0,0
random,standard_mergesort,400,19,264,3671,0,0,0
random,standard_mergesort,400,20,256,3671,0,0,0
random,standard_mergesort,400,21,256,3671,0,0,0
random,standard_mergesort,400,22,255,3671,0,0,0
random,standard_mergesort,400,23,255,3671,0,0,0
random,standard_mergesort,400,24,250,3671,0,0,0
random,standard_mergesort,400,25,242,3671,0,0,0
random,standard_mergesort,400,26,238,3671,0,0,0
random,standard_mergesort,400,27,238,3671,0,0,0
random,standard_mergesort,400,28,239,3671,0,0,0
random,standard_mergesort,400,29,238,3671,0,0,0
random,standard_mergesort,400,30,238,3671,0,0,0
random,string_quicksort,400,1,113,5763,3854,0,0
random,string_quicksort,400,2,111,5763,3854,0,0
random,string_quicksort,400,3,109,5763,3854,0,0
random,string_quicksort,400,4,113,5763,3854,0,0
random,string_quicksort,400,5,109,5763,3854,0,0
random,string_quicksort,400,6,110,5763,3854,0,0
random,string_quicksort,400,7,118,5763,3854,0,0
random,string_quicksort,400,8,118,5763,3854,0,0
random,string_quicksort,400,9,117,5763,3854,0,0
random,string_quicksort,400,10,117,5763,3854,0,0
random,string_quicksort,400,11,117,5763,3854,0,0
random,string_quicksort,400,12,117,5763,3854,0,0
random,string_quicksort,400,13,117,5763,3854,0,0
random,string_quicksort,400,14,117,5763,3854,0,0
random,string_quicksort,400,15,117,5763,3854,0,0
random,string_quicksort,400,16,117,5763,3854,0,0
random,string_quicksort,400,17,117,5763,3854,0,0
random,string_quicksort,400,18,120,5763,3854,0,0
random,string_quicksort,400,19,117,5763,3854,0,0
random,string_quicksort,400,20,117,5763,3854,0,0
random,string_quicksort,400,21,113,5763,3854,0,0
random,string_quicksort,400,22,109,5763,3854,0,0
random,string_quicksort,400,23,115,5763,3854,0,0
random,string_quicksort,400,24,109,5763,3854,0,0
random,string_quicksort,400,25,112,5763,3854,0,0
random,string_quicksort,400,26,125,5763,3854,0,0
random,string_quicksort,400,27,109,5763,3854,0,0
random,string_quicksort,400,28,109,5763,3854,0,0
random,string_quicksort,400,29,109,5763,3854,0,0
random,string_quicksort,400,30,109,5763,3854,0,0
random,lcp_mergesort,400,1,311,6640,0,0,0
random,lcp_mergesort,400,2,323,6640,0,0,0
random,lcp_mergesort,400,3,288,6640,0,0,0
random,lcp_mergesort,400,4,281,6640,0,0,0
random,lcp_mergesort,400,5,277,6640,0,0,0
random,lcp_mergesort,400,6,276,6640,0,0,0
random,lcp_mergesort,400,7,273,6640,0,0,0
random,lcp_mergesort,400,8,276,6640,0,0,0
random,lcp_mergesort,400,9,272,6640,0,0,0
random,lcp_mergesort,400,10,271,6640,0,0,0
random,lcp_mergesort,400,11,270,6640,0,0,0
random,lcp_mergesort,400,12,269,6640,0,0,0
random,lcp_mergesort,400,13,269,6640,0,0,0
random,lcp_mergesort,400,14,269,6640,0,0,0
random,lcp_mergesort,400,15,269,6640,0,0,0
random,lcp_mergesort,400,16,279,6640,0,0,0
random,lcp_mergesort,400,17,288,6640,0,0,0
random,lcp_mergesort,400,18,289,6640,0,0,0
random,lcp_mergesort,400,19,288,6640,0,0,0
random,lcp_mergesort,400,20,288,6640,0,0,0
random,lcp_mergesort,400,21,291,6640,0,0,0
random,lcp_mergesort,400,22,289,6640,0,0,0
random,lcp_mergesort,400,23,269,6640,0,0,0
random,lcp_mergesort,400,24,269,6640,0,0,0
random,lcp_mergesort,400,25,269,6640,0,0,0
random,lcp_mergesort,400,26,269,6640,0,0,0
random,lcp_mergesort,400,27,268,6640,0,0,0
random,lcp_mergesort,400,28,271,6640,0,0,0
random,lcp_mergesort,400,29,268,6640,0,0,0
random,lcp_mergesort,400,30,274,6640,0,0,0
random,msd_radix_sort,400,1,217,0,1652,86,0
random,msd_radix_sort,400,2,212,0,1652,86,0
random,msd_radix_sort,400,3,212,0,1652,86,0
random,msd_radix_sort,400,4,219,0,1652,86,0
random,msd_radix_sort,400,5,219,0,1652,86,0
random,msd_radix_sort,400,6,222,0,1652,86,0
random,msd_radix_sort,400,7,220,0,1652,86,0
random,msd_radix_sort,400,8,214,0,1652,86,0
random,msd_radix_sort,400,9,213,0,1652,86,0
random,msd_radix_sort,400,10,213,0,1652,86,0
random,msd_radix_sort,400,11,213,0,1652,86,0
random,msd_radix_sort,400,12,213,0,1652,86,0
random,msd_radix_sort,400,13,213,0,1652,86,0
random,msd_radix_sort,400,14,213,0,1652,86,0
random,msd_radix_sort,400,15,213,0,1652,86,0
random,msd_radix_sort,400,16,213,0,1652,86,0
random,msd_radix_sort,400,17,213,0,1652,86,0
random,msd_radix_sort,400,18,213,0,1652,86,0
random,msd_radix_sort,400,19,216,0,1652,86,0
random,msd_radix_sort,400,20,213,0,1652,86,0
random,msd_radix_sort,400,21,213,0,1652,86,0
random,msd_radix_sort,400,22,216,0,1652,86,0
random,msd_radix_sort,400,23,213,0,1652,86,0
random,msd_radix_sort,400,24,213,0,1652,86,0
random,msd_radix_sort,400,25,213,0,1652,86,0
random,msd_radix_sort,400,26,213,0,1652,86,0
random,msd_radix_sort,400,27,212,0,1652,86,0
random,msd_radix_sort,400,28,213,0,1652,86,0
random,msd_radix_sort,400,29,213,0,1652,86,0
random,msd_radix_sort,400,30,213,0,1652,86,0
random,quick_msd_radix_sort,400,1,78,1022,1729,1,72
random,quick_msd_radix_sort,400,2,74,1022,1729,1,72
random,quick_msd_radix_sort,400,3,71,1022,1729,1,72
random,quick_msd_radix_sort,400,4,70,1022,1729,1,72
random,quick_msd_radix_sort,400,5,69,1022,1729,1,72
random,quick_msd_radix_sort,400,6,63,1022,1729,1,72
random,quick_msd_radix_sort,400,7,63,1022,1729,1,72
random,quick_msd_radix_sort,400,8,63,1022,1729,1,72
random,quick_msd_radix_sort,400,9,63,1022,1729,1,72
random,quick_msd_radix_sort,400,10,63,1022,1729,1,72
random,quick_msd_radix_sort,400,11,63,1022,1729,1,72
random,quick_msd_radix_sort,400,12,63,1022,1729,1,72
random,quick_msd_radix_sort,400,13,63,1022,1729,1,72
random,quick_msd_radix_sort,400,14,63,1022,1729,1,72
random,quick_msd_radix_sort,400,15,63,1022,1729,1,72
random,quick_msd_radix_sort,400,16,63,1022,1729,1,72
random,quick_msd_radix_sort,400,17,63,1022,1729,1,72
random,quick_msd_radix_sort,400,18,63,1022,1729,1,72
random,quick_msd_radix_sort,400,19,63,1022,1729,1,72
random,quick_msd_radix_sort,400,20,62,1022,1729,1,72
random,quick_msd_radix_sort,400,21,63,1022,1729,1,72
random,quick_msd_radix_sort,400,22,65,1022,1729,1,72
random,quick_msd_radix_sort,400,23,63,1022,1729,1,72
random,quick_msd_radix_sort,400,24,62,1022,1729,1,72
random,quick_msd_radix_sort,400,25,63,1022,1729,1,72
random,quick_msd_radix_sort,400,26,63,1022,1729,1,72
random,quick_msd_radix_sort,400,27,62,1022,1729,1,72
random,quick_msd_radix_sort,400,28,62,1022,1729,1,72
random,quick_msd_radix_sort,400,29,67,1022,1729,1,72
random,quick_msd_radix_sort,400,30,67,1022,1729,1,72
random,standard_quicksort,500,1,295,6080,0,0,0
random,standard_quicksort,500,2,294,6080,0,0,0
random,standard_quicksort,500,3,294,6080,0,0,0
random,standard_quicksort,500,4,274,6080,0,0,0
random,standard_quicksort,500,5,276,6080,0,0,0
random,standard_quicksort,500,6,271,6080,0,0,0
random,standard_quicksort,500,7,271,6080,0,0,0
random,standard_quicksort,500,8,271,6080,0,0,0
random,standard_quicksort,500,9,271,6080,0,0,0
random,standard_quicksort,500,10,274,6080,0,0,0
random,standard_quicksort,500,11,271,6080,0,0,0
random,standard_quicksort,500,12,271,6080,0,0,0
random,standard_quicksort,500,13,274,6080,0,0,0
random,standard_quicksort,500,14,291,6080,0,0,0
random,standard_quicksort,500,15,291,6080,0,0,0
random,standard_quicksort,500,16,294,6080,0,0,0
random,standard_quicksort,500,17,290,6080,0,0,0
random,standard_quicksort,500,18,291,6080,0,0,0
random,standard_quicksort,500,19,290,6080,0,0,0
random,standard_quicksort,500,20,273,6080,0,0,0
random,standard_quicksort,500,21,271,6080,0,0,0
random,standard_quicksort,500,22,271,6080,0,0,0
random,standard_quicksort,500,23,271,6080,0,0,0
random,standard_quicksort,500,24,271,6080,0,0,0
random,standard_quicksort,500,25,271,6080,0,0,0
random,standard_quicksort,500,26,271,6080,0,0,0
random,standard_quicksort,500,27,274,6080,0,0,0
random,standard_quicksort,500,28,271,6080,0,0,0
random,standard_quicksort,500,29,274,6080,0,0,0
random,standard_quicksort,500,30,290,6080,0,0,0
random,standard_mergesort,500,1,431,4862,0,0,0
random,standard_mergesort,500,2,394,4862,0,0,0
random,standard_mergesort,500,3,375,4862,0,0,0
random,standard_mergesort,500,4,333,4862,0,0,0
random,standard_mergesort,500,5,334,4862,0,0,0
random,standard_mergesort,500,6,332,4862,0,0,0
random,standard_mergesort,500,7,320,4862,0,0,0
random,standard_mergesort,500,8,321,4862,0,0,0
random,standard_mergesort,500,9,319,4862,0,0,0
random,standard_mergesort,500,10,321,4862,0,0,0
random,standard_mergesort,500,11,318,4862,0,0,0
random,standard_mergesort,500,12,317,4862,0,0,0
random,standard_mergesort,500,13,317,4862,0,0,0
random,standard_mergesort,500,14,318,4862,0,0,0
random,standard_mergesort,500,15,320,4862,0,0,0
random,standard_mergesort,500,16,320,4862,0,0,0
random,standard_mergesort,500,17,317,4862,0,0,0
random,standard_mergesort,500,18,322,4862,0,0,0
random,standard_mergesort,500,19,321,4862,0,0,0
random,standard_mergesort,500,20,323,4862,0,0,0
random,standard_mergesort,500,21,339,4862,0,0,0
random,standard_mergesort,500,22,340,4862,0,0,0
random,standard_mergesort,500,23,339,4862,0,0,0
random,standard_mergesort,500,24,351,4862,0,0,0
random,standard_mergesort,500,25,317,4862,0,0,0
random,standard_mergesort,500,26,317,4862,0,0,0
random,standard_mergesort,500,27,317,4862,0,0,0
random,standard_mergesort,500,28,317,4862,0,0,0
random,standard_mergesort,500,29,317,4862,0,0,0
random,standard_mergesort,500,30,330,4862,0,0,0
random,string_quicksort,500,1,144,6689,4822,0,0
random,string_quicksort,500,2,136,6689,4822,0,0
random,string_quicksort,500,3,136,6689,4822,0,0
random,string_quicksort,500,4,136,6689,4822,0,0
random,string_quicksort,500,5,159,6689,4822,0,0
random,string_quicksort,500,6,156,6689,4822,0,0
random,string_quicksort,500,7,148,6689,4822,0,0
random,string_quicksort,500,8,148,6689,4822,0,0
random,string_quicksort,500,9,148,6689,4822,0,0
random,string_quicksort,500,10,147,6689,4822,0,0
random,string_quicksort,500,11,148,6689,4822,0,0
random,string_quicksort,500,12,147,6689,4822,0,0
random,string_quicksort,500,13,148,6689,4822,0,0
random,string_quicksort,500,14,148,6689,4822,0,0
random,string_quicksort,500,15,156,6689,4822,0,0
random,string_quicksort,500,16,165,6689,4822,0,0
random,string_quicksort,500,17,178,6689,4822,0,0
random,string_quicksort,500,18,168,6689,4822,0,0
random,string_quicksort,500,19,195,6689,4822,0,0
random,string_quicksort,500,20,187,6689,4822,0,0
random,string_quicksort,500,21,165,6689,4822,0,0
random,string_quicksort,500,22,135,6689,4822,0,0
random,string_quicksort,500,23,135,6689,4822,0,0
random,string_quicksort,500,24,152,6689,4822,0,0
random,string_quicksort,500,25,172,6689,4822,0,0
random,string_quicksort,500,26,167,6689,4822,0,0
random,string_quicksort,500,27,161,6689,4822,0,0
random,string_quicksort,500,28,159,6689,4822,0,0
random,string_quicksort,500,29,150,6689,4822,0,0
random,string_quicksort,500,30,158,6689,4822,0,0
random,lcp_mergesort,500,1,417,8734,0,0,0
random,lcp_mergesort,500,2,393,8734,0,0,0
random,lcp_mergesort,500,3,383,8734,0,0,0
random,lcp_mergesort,500,4,370,8734,0,0,0
random,lcp_mergesort,500,5,390,8734,0,0,0
random,lcp_mergesort,500,6,386,8734,0,0,0
random,lcp_mergesort,500,7,387,8734,0,0,0
random,lcp_mergesort,500,8,383,8734,0,0,0
random,lcp_mergesort,500,9,383,8734,0,0,0
random,lcp_mergesort,500,10,383,8734,0,0,0
random,lcp_mergesort,500,11,382,8734,0,0,0
random,lcp_mergesort,500,12,382,8734,0,0,0
random,lcp_mergesort,500,13,386,8734,0,0,0
random,lcp_mergesort,500,14,382,8734,0,0,0
random,lcp_mergesort,500,15,381,8734,0,0,0
random,lcp_mergesort,500,16,381,8734,0,0,0
random,lcp_mergesort,500,17,357,8734,0,0,0
random,lcp_mergesort,500,18,357,8734,0,0,0
random,lcp_mergesort,500,19,356,8734,0,0,0
random,lcp_mergesort,500,20,358,8734,0,0,0
random,lcp_mergesort,500,21,356,8734,0,0,0
random,lcp_mergesort,500,22,356,8734,0,0,0
random,lcp_mergesort,500,23,372,8734,0,0,0
random,lcp_mergesort,500,24,391,8734,0,0,0
random,lcp_mergesort,500,25,367,8734,0,0,0
random,lcp_mergesort,500,26,379,8734,0,0,0
random,lcp_mergesort,500,27,364,8734,0,0,0
random,lcp_mergesort,500,28,386,8734,0,0,0
random,lcp_mergesort,500,29,380,8734,0,0,0
random,lcp_mergesort,500,30,381,8734,0,0,0
random,msd_radix_sort,500,1,286,0,2090,96,0
random,msd_radix_sort,500,2,282,0,2090,96,0
random,msd_radix_sort,500,3,268,0,2090,96,0
random,msd_radix_sort,500,4,261,0,2090,96,0
random,msd_radix_sort,500,5,259,0,2090,96,0
random,msd_radix_sort,500,6,258,0,2090,96,0
random,msd_radix_sort,500,7,257,0,2090,96,0
random,msd_radix_sort,500,8,258,0,2090,96,0
random,msd_radix_sort,500,9,260,0,2090,96,0
random,msd_radix_sort,500,10,256,0,2090,96,0
random,msd_radix_sort,500,11,265,0,2090,96,0
random,msd_radix_sort,500,12,256,0,2090,96,0
random,msd_radix_sort,500,13,258,0,2090,96,0
random,msd_radix_sort,500,14,255,0,2090,96,0
random,msd_radix_sort,500,15,254,0,2090,96,0
random,msd_radix_sort,500,16,255,0,2090,96,0
random,msd_radix_sort,500,17,257,0,2090,96,0
random,msd_radix_sort,500,18,256,0,2090,96,0
random,msd_radix_sort,500,19,279,0,2090,96,0
random,msd_radix_sort,500,20,262,0,2090,96,0
random,msd_radix_sort,500,21,253,0,2090,96,0
random,msd_radix_sort,500,22,254,0,2090,96,0
random,msd_radix_sort,500,23,254,0,2090,96,0
random,msd_radix_sort,500,24,254,0,2090,96,0
random,msd_radix_sort,500,25,253,0,2090,96,0
random,msd_radix_sort,500,26,255,0,2090,96,0
random,msd_radix_sort,500,27,254,0,2090,96,0
random,msd_radix_sort,500,28,254,0,2090,96,0
random,msd_radix_sort,500,29,256,0,2090,96,0
random,msd_radix_sort,500,30,257,0,2090,96,0
random,quick_msd_radix_sort,500,1,102,1527,2321,1,73
random,quick_msd_radix_sort,500,2,97,1527,2321,1,73
random,quick_msd_radix_sort,500,3,94,1527,2321,1,73
random,quick_msd_radix_sort,500,4,93,1527,2321,1,73
random,quick_msd_radix_sort,500,5,92,1527,2321,1,73
random,quick_msd_radix_sort,500,6,91,1527,2321,1,73
random,quick_msd_radix_sort,500,7,91,1527,2321,1,73
random,quick_msd_radix_sort,500,8,91,1527,2321,1,73
random,quick_msd_radix_sort,500,9,90,1527,2321,1,73
random,quick_msd_radix_sort,500,10,90,1527,2321,1,73
random,quick_msd_radix_sort,500,11,89,1527,2321,1,73
random,quick_msd_radix_sort,500,12,90,1527,2321,1,73
random,quick_msd_radix_sort,500,13,89,1527,2321,1,73
random,quick_msd_radix_sort,500,14,92,1527,2321,1,73
random,quick_msd_radix_sort,500,15,89,1527,2321,1,73
random,quick_msd_radix_sort,500,16,89,1527,2321,1,73
random,quick_msd_radix_sort,500,17,89,1527,2321,1,73
random,quick_msd_radix_sort,500,18,89,1527,2321,1,73
random,quick_msd_radix_sort,500,19,89,1527,2321,1,73
random,quick_msd_radix_sort,500,20,89,1527,2321,1,73
random,quick_msd_radix_sort,500,21,89,1527,2321,1,73
random,quick_msd_radix_sort,500,22,89,1527,2321,1,73
random,quick_msd_radix_sort,500,23,89,1527,2321,1,73
random,quick_msd_radix_sort,500,24,89,1527,2321,1,73
random,quick_msd_radix_sort,500,25,89,1527,2321,1,73
random,quick_msd_radix_sort,500,26,89,1527,2321,1,73
random,quick_msd_radix_sort,500,27,89,1527,2321,1,73
random,quick_msd_radix_sort,500,28,89,1527,2321,1,73
random,quick_msd_radix_sort,500,29,89,1527,2321,1,73
random,quick_msd_radix_sort,500,30,89,1527,2321,1,73
random,standard_quicksort,600,1,353,6784,0,0,0
random,standard_quicksort,600,2,348,6784,0,0,0
random,standard_quicksort,600,3,340,6784,0,0,0
random,standard_quicksort,600,4,323,6784,0,0,0
random,standard_quicksort,600,5,319,6784,0,0,0
random,standard_quicksort,600,6,319,6784,0,0,0
random,standard_quicksort,600,7,319,6784,0,0,0
random,standard_quicksort,600,8,336,6784,0,0,0
random,standard_quicksort,600,9,319,6784,0,0,0
random,standard_quicksort,600,10,323,6784,0,0,0
random,standard_quicksort,600,11,340,6784,0,0,0
random,standard_quicksort,600,12,343,6784,0,0,0
random,standard_quicksort,600,13,340,6784,0,0,0
random,standard_quicksort,600,14,340,6784,0,0,0
random,standard_quicksort,600,15,340,6784,0,0,0
random,standard_quicksort,600,16,340,6784,0,0,0
random,standard_quicksort,600,17,340,6784,0,0,0
random,standard_quicksort,600,18,340,6784,0,0,0
random,standard_quicksort,600,19,340,6784,0,0,0
random,standard_quicksort,600,20,340,6784,0,0,0
random,standard_quicksort,600,21,340,6784,0,0,0
random,standard_quicksort,600,22,340,6784,0,0,0
random,standard_quicksort,600,23,340,6784,0,0,0
random,standard_quicksort,600,24,340,6784,0,0,0
random,standard_quicksort,600,25,344,6784,0,0,0
random,standard_quicksort,600,26,340,6784,0,0,0
random,standard_quicksort,600,27,334,6784,0,0,0
random,standard_quicksort,600,28,323,6784,0,0,0
random,standard_quicksort,600,29,312,6784,0,0,0
random,standard_quicksort,600,30,311,6784,0,0,0
random,standard_mergesort,600,1,449,6120,0,0,0
random,standard_mergesort,600,2,431,6120,0,0,0
random,standard_mergesort,600,3,419,6120,0,0,0
random,standard_mergesort,600,4,413,6120,0,0,0
random,standard_mergesort,600,5,403,6120,0,0,0
random,standard_mergesort,600,6,397,6120,0,0,0
random,standard_mergesort,600,7,394,6120,0,0,0
random,standard_mergesort,600,8,394,6120,0,0,0
random,standard_mergesort,600,9,392,6120,0,0,0
random,standard_mergesort,600,10,395,6120,0,0,0
random,standard_mergesort,600,11,392,6120,0,0,0
random,standard_mergesort,600,12,414,6120,0,0,0
random,standard_mergesort,600,13,422,6120,0,0,0
random,standard_mergesort,600,14,434,6120,0,0,0
random,standard_mergesort,600,15,408,6120,0,0,0
random,standard_mergesort,600,16,390,6120,0,0,0
random,standard_mergesort,600,17,391,6120,0,0,0
random,standard_mergesort,600,18,391,6120,0,0,0
random,standard_mergesort,600,19,393,6120,0,0,0
random,standard_mergesort,600,20,391,6120,0,0,0
random,standard_mergesort,600,21,413,6120,0,0,0
random,standard_mergesort,600,22,430,6120,0,0,0
random,standard_mergesort,600,23,422,6120,0,0,0
random,standard_mergesort,600,24,419,6120,0,0,0
random,standard_mergesort,600,25,414,6120,0,0,0
random,standard_mergesort,600,26,391,6120,0,0,0
random,standard_mergesort,600,27,396,6120,0,0,0
random,standard_mergesort,600,28,393,6120,0,0,0
random,standard_mergesort,600,29,390,6120,0,0,0
random,standard_mergesort,600,30,426,6120,0,0,0
